block_number,block_timestamp,tx_type,transaction_hash,pool_tx_index,pool_log_index,proxy_log_index,sender,receipt,amount0,amount1,total_liquidity,total_liquidity_delta,sqrtPriceX96,current_tick,position_id,tick_lower,tick_upper,liquidity
268207581,2024-10-27 13:22:20,SWAP,0x1c397768719e56f9ec6cea5540b533077fe3a9465413c886a5ef0a84156a1a1f,10,39,,0x6f1fe5b048de0417c4e838b1fc4245aaf254f1dc,0x51c72848c68a965f66fa7a88855f9f7784502a7f,-6224149117360366563,15469214076,5673063090442817806,0,3948907742044462561805661,-198143.0,,,,
268207582,2024-10-27 13:22:20,SWAP,0x123f24dbf536aed368d9a002670fc81cab80ea7bffbec74cb6b65654ce840fc0,6,16,,0x6f1fe5b048de0417c4e838b1fc4245aaf254f1dc,0x51c72848c68a965f66fa7a88855f9f7784502a7f,-2530330648409860472,6289251178,5673063090442817806,0,3948995531773493226083150,-198143.0,,,,
268207582,2024-10-27 13:22:20,BURN,0xcc3aaf8e221067716ff7239ac54da22bfc7a9d9ea371acbc11d7d025b1e741fe,13,30,31.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,,1499999999999999983,0,5673063090442817806,0,3948995531773493226083150,-198143.0,3765272.0,-198140.0,-198120.0,74815188135433987
268207582,2024-10-27 13:22:20,COLLECT,0xcc3aaf8e221067716ff7239ac54da22bfc7a9d9ea371acbc11d7d025b1e741fe,13,33,34.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xb461ae6650c9935033bc75c3972f0236ceef4b8d,1499999999999999983,0,5673063090442817806,0,3948995531773493226083150,-198143.0,3765272.0,-198140.0,-198120.0,
268207582,2024-10-27 13:22:20,SWAP,0xcc3aaf8e221067716ff7239ac54da22bfc7a9d9ea371acbc11d7d025b1e741fe,13,37,,0xd318d7fb45ad40020ef16855393d6bbd41ee1ceb,0xb461ae6650c9935033bc75c3972f0236ceef4b8d,-1,2,5673063090442817806,0,3948995531773493226083185,-198143.0,,,,
268207585,2024-10-27 13:22:21,MINT,0x3f2285d7a0de09a007ff1caa63faa0500ec724a227f87efc0f119d21897fd737,1,2,4.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,,1499999999999999988,0,5673063090442817806,0,3948995531773493226083185,-198143.0,3765346.0,-198130.0,-198110.0,74852603211768707
268207607,2024-10-27 13:22:27,SWAP,0xf2f99a02d0375238f8245834e2a4ad548db66f92505dced4af03fc52cff019ed,4,12,,0x6f1fe5b048de0417c4e838b1fc4245aaf254f1dc,0x51c72848c68a965f66fa7a88855f9f7784502a7f,-3017390092485779442,7500225006,5673063090442817806,0,3949100225114927640888076,-198142.0,,,,
268207611,2024-10-27 13:22:28,SWAP,0x3f35b09bcb5516ba88b721e347e9bace1d5ad1c4c804f85295917e389af4b78a,12,38,,0xe8d5d0170f6862c6283251266a958aed2ee102b5,0xe8d5d0170f6862c6283251266a958aed2ee102b5,-1053882956240180096,2619695104,5673063090442817806,0,3949136792635732548573653,-198142.0,,,,
268207611,2024-10-27 13:22:28,SWAP,0xb4f67087c88826025f62fdff2810010120eb15fd69bf16d87839acaf9c253f71,16,52,,0x6f1fe5b048de0417c4e838b1fc4245aaf254f1dc,0x51c72848c68a965f66fa7a88855f9f7784502a7f,-1586202138947544090,3943001777,5673063090442817806,0,3949191831788677516713759,-198142.0,,,,
268207611,2024-10-27 13:22:28,SWAP,0x1f7c7d7a7260ae653fe57e09e628864c06b33b84d615f382a55f09def1fce5a7,30,101,,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x4700192f8a4a00f009d87a515ff2d13e5cab8364,-2443216988189766292,6073595391,5673063090442817806,0,3949276611244694640966636,-198141.0,,,,
268207611,2024-10-27 13:22:28,SWAP,0xc22868185eb4bb3c5cb3e5c6d8e66ffbb36108f8d259381a720131ae8c6d2b72,50,156,,0xe3be1402bdc62d1e4ff4d5658129c5f82745fbad,0x975580eb2b1473ac0b9fdf9f5eec9c26c04a3f76,-1747109078665812598,4343300000,5673063090442817806,0,3949337238037826644293572,-198141.0,,,,
268207611,2024-10-27 13:22:28,SWAP,0x484fc3be8d2adb9aa71ac5768f5de5e3855ccc82b1441c85d514059f814a3431,53,165,,0xe3be1402bdc62d1e4ff4d5658129c5f82745fbad,0x975580eb2b1473ac0b9fdf9f5eec9c26c04a3f76,-2032963579121173217,5054100000,5673063090442817806,0,3949407786670241733745065,-198141.0,,,,
268207637,2024-10-27 13:22:34,SWAP,0x1502c6f41a254ba864dc176e0587baa84ef348038d8fee3d2ee8374d789ac245,8,30,,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xea749fd6ba492dbc14c24fe8a3d08769229b896c,-35878267607041600,89197687,5673063090442817806,0,3949409031753406173075273,-198141.0,,,,
268207638,2024-10-27 13:22:34,SWAP,0x638d2aefb3be3db8c0909897bb283e312726d2ede01cb8170e74f00ca08eaed9,10,41,,0x6f1fe5b048de0417c4e838b1fc4245aaf254f1dc,0x51c72848c68a965f66fa7a88855f9f7784502a7f,-1805621454279788315,4489064660,5673063090442817806,0,3949471693230729260722550,-198141.0,,,,
268207639,2024-10-27 13:22:35,SWAP,0x85d18253a473468a2d37172e3e814ceb61d4ec3ea997722309e511e534406fab,1,2,,0x6f1fe5b048de0417c4e838b1fc4245aaf254f1dc,0x51c72848c68a965f66fa7a88855f9f7784502a7f,-35877106521233017,89197687,5673063090442817806,0,3949472938313893700052758,-198141.0,,,,
268207646,2024-10-27 13:22:36,SWAP,0x4807649747104ea32529d665504dda7068cba980f061e481e282db916a9fb224,10,92,,0xe3be1402bdc62d1e4ff4d5658129c5f82745fbad,0x975580eb2b1473ac0b9fdf9f5eec9c26c04a3f76,-3184688793012640811,7918000000,5660974987578757780,0,3949583696876651727417913,-198140.0,,,,
268207646,2024-10-27 13:22:36,SWAP,0x20d93c382d576b4eafe53f25adcc1249f1f35f067e54ce9f16ce34f3bc563a86,25,147,,0xb4c71b734e7976c90f60566ec24038248ee9c4a7,0xb4c71b734e7976c90f60566ec24038248ee9c4a7,-7037447552676455439,17498578226,5660974987578757780,0,3949828475737595036379091,-198139.0,,,,
268207647,2024-10-27 13:22:37,SWAP,0x1569598037f9f36f53a0364c49cf249e0f8bc222d7500011192975ea10f9d3b5,27,62,,0xe04ce28b65d56054372c37a2b7dbe1e75d47450a,0xa4698b78b70addf1de25d38780272a4138109066,-2895388968753775746,7200000000,5660974987578757780,0,3949929192937365161598355,-198138.0,,,,
268207647,2024-10-27 13:22:37,SWAP,0xd695b76e5cd3f2f3a9c88bfb78af174cd2f175397df22f162b8323efadb139a0,40,100,,0xe3be1402bdc62d1e4ff4d5658129c5f82745fbad,0x975580eb2b1473ac0b9fdf9f5eec9c26c04a3f76,-3182947857190776037,7915500000,5660974987578757780,0,3950039918908862443011283,-198138.0,,,,
268207647,2024-10-27 13:22:37,SWAP,0xb7e867e8e9c0aeeb085f88939c14de5720001746dc716e0cd8aa691963b4d810,65,146,,0xb1da9837efb1abf1aeb77be86429fa3cfb118a8b,0xb1da9837efb1abf1aeb77be86429fa3cfb118a8b,-1971354374231360000,4902676578,5660974987578757780,0,3950108500000000000000000,-198137.0,,,,
268207647,2024-10-27 13:22:37,SWAP,0x1e0d717126ebb8d5da4b0eb5c727e29c0cbe4759bd55699730a244869d8ad08e,67,151,,0xe04ce28b65d56054372c37a2b7dbe1e75d47450a,0xa4698b78b70addf1de25d38780272a4138109066,-2975392440277980686,7400000000,5660974987578757780,0,3950212014899763739808688,-198137.0,,,,
268207647,2024-10-27 13:22:37,SWAP,0xa77f58bee93b25b07fe26d9fd1745372b7c6a99780d1c1363c7a33c46941be71,130,241,,0x7e0d2dd9ff1ad8bf107dd7cc3698f389548736d3,0xa4698b78b70addf1de25d38780272a4138109066,-2274019469685208944,5655900000,5660974987578757780,0,3950291132456733163590304,-198136.0,,,,
268207647,2024-10-27 13:22:37,SWAP,0x2706a9ce97fedafe8d3842c697eee923d2014ecbcb8e6ed3e4331af7482b1a16,141,285,,0xe04ce28b65d56054372c37a2b7dbe1e75d47450a,0xa4698b78b70addf1de25d38780272a4138109066,-2492676462778513334,6200000000,5660974987578757780,0,3950377861156535215862448,-198136.0,,,,
268207648,2024-10-27 13:22:37,BURN,0xaf1064018f5f187d3b3b5f0e27a66fdc1ea3053810a7faefab66ccc08f80d6a7,8,7,8.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,,1499999999999999987,0,5660974987578757780,0,3950377861156535215862448,-198136.0,3765346.0,-198130.0,-198110.0,74852603211768707
268207648,2024-10-27 13:22:37,COLLECT,0xaf1064018f5f187d3b3b5f0e27a66fdc1ea3053810a7faefab66ccc08f80d6a7,8,10,11.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xb461ae6650c9935033bc75c3972f0236ceef4b8d,1499999999999999987,0,5660974987578757780,0,3950377861156535215862448,-198136.0,3765346.0,-198130.0,-198110.0,
268207648,2024-10-27 13:22:37,SWAP,0xaf1064018f5f187d3b3b5f0e27a66fdc1ea3053810a7faefab66ccc08f80d6a7,8,14,,0xd318d7fb45ad40020ef16855393d6bbd41ee1ceb,0xb461ae6650c9935033bc75c3972f0236ceef4b8d,-1,2,5660974987578757780,0,3950377861156535215862483,-198136.0,,,,
268207651,2024-10-27 13:22:38,SWAP,0xb97f3ae8e1c91e73891ded8d444f18fef837ea5d539b6aad4ad193ebb9525597,12,71,,0xf518022a7e0a1c0d7a4b4a50ed300cb962fcff68,0xf518022a7e0a1c0d7a4b4a50ed300cb962fcff68,24160912342726120,-60036331,5660974987578757780,0,3950377020918197203608119,-198136.0,,,,
268207653,2024-10-27 13:22:38,SWAP,0xf1d2b6316727139ef218aac49af32a870cc4f35fb0decd6712671b8eab11f35b,5,15,,0x05063bb35876cb2321c9237e8e66931857d431a5,0x44c6c4c7da174f47ac81e818d55c02600390e79d,-2010654427634299650,5001269440,5660974987578757780,0,3950446981175595049074880,-198136.0,,,,
268207653,2024-10-27 13:22:38,MINT,0xc6713e13190779995fd5eb0358ffe324fc5d7966f3729bd1677fa8fa6a24710e,8,25,27.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,,1499999999999999985,0,5660974987578757780,0,3950446981175595049074880,-198136.0,3765347.0,-198090.0,-198070.0,75002450723506592
268207689,2024-10-27 13:22:47,SWAP,0xf851a5f7c869e18f05b6c348410e6043beacdc798780c23d8881ad5d651284b0,13,15,,0x6f1fe5b048de0417c4e838b1fc4245aaf254f1dc,0x51c72848c68a965f66fa7a88855f9f7784502a7f,-1727462513177823006,4297003910,5660974987578757780,0,3950507089814652263606422,-198135.0,,,,
268207690,2024-10-27 13:22:48,SWAP,0x48f2cc17fa3f3a13272408cce9042f74463e373de71bda8e6d68e34817f4e4dc,1,2,,0x6f1fe5b048de0417c4e838b1fc4245aaf254f1dc,0x51c72848c68a965f66fa7a88855f9f7784502a7f,-2292732692968315929,5703296100,5660974987578757780,0,3950586870371937732949699,-198135.0,,,,
268207691,2024-10-27 13:22:48,SWAP,0xf39a865c827ca64676436b3baf16e762bec5f820b62d08dfbb86dd7eabc0b96d,7,24,,0x75010b38696e3045072ea8bebabee8e4b8a3706c,0x75010b38696e3045072ea8bebabee8e4b8a3706c,-902694206608519445,2245563676,5660974987578757780,0,3950618282439343431745536,-198135.0,,,,
268207691,2024-10-27 13:22:48,SWAP,0x3de207b1dd195f2de630d7e6a90f966c61491b5b1066da9a8b9ec2eae9bc80ae,10,30,,0x6f1fe5b048de0417c4e838b1fc4245aaf254f1dc,0x51c72848c68a965f66fa7a88855f9f7784502a7f,-1703998962565740077,4239005862,5660974987578757780,0,3950677579772695784297465,-198134.0,,,,
268207692,2024-10-27 13:22:48,SWAP,0x6d1493db736f54db0d5ab50e531504b5b3310e9ea3e56828b6a206ab254ac06b,2,5,,0x6f1fe5b048de0417c4e838b1fc4245aaf254f1dc,0x51c72848c68a965f66fa7a88855f9f7784502a7f,-1538834955505711467,3828239847,5660974987578757780,0,3950731131105672248725857,-198134.0,,,,
268207702,2024-10-27 13:22:51,SWAP,0xe0e6f17cf170bb6d5e330d5bf77c0dd091dd0fe9818b01a26dddba41ab91d787,6,26,,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0xea749fd6ba492dbc14c24fe8a3d08769229b896c,-6932276489405241,17246021,5660974987578757780,0,3950731372351622608066241,-198134.0,,,,
268207706,2024-10-27 13:22:52,SWAP,0x849dd83ded17745724ce3487780dd24c7d091f5cee6c9356aab63038287745eb,4,10,,0x5e325eda8064b456f4781070c0738d849c824258,0xf70da97812cb96acdf810712aa562db8dfa3dbef,10420849599030320,-25898924,5660974987578757780,0,3950731009883290895086066,-198134.0,,,,
268207712,2024-10-27 13:22:53,SWAP,0x5300e85c2516722e48d67e9aed0415de4ccb850096330a8af0dafb872e505b0f,22,95,,0xe3be1402bdc62d1e4ff4d5658129c5f82745fbad,0x975580eb2b1473ac0b9fdf9f5eec9c26c04a3f76,-3177234666783820322,7904500000,5660974987578757780,0,3950841581981288527696576,-198134.0,,,,
268207756,2024-10-27 13:23:04,SWAP,0x44a829f86fa23c5b1f12c4a12748c0352f5905261062f39270eb8f9156da1a33,1,2,,0xe3be1402bdc62d1e4ff4d5658129c5f82745fbad,0x975580eb2b1473ac0b9fdf9f5eec9c26c04a3f76,-3177699899627579190,7906100000,5660974987578757780,0,3950952176460886109223801,-198133.0,,,,
268207783,2024-10-27 13:23:11,SWAP,0xdd1d626a09e24d5cd860c04df193bd4e52a601c8576f1d64ae6faaa4c4652fa9,6,15,,0xe3be1402bdc62d1e4ff4d5658129c5f82745fbad,0x975580eb2b1473ac0b9fdf9f5eec9c26c04a3f76,-3177964091208094626,7907200000,5660974987578757780,0,3951062786327833655631268,-198132.0,,,,
268207786,2024-10-27 13:23:12,SWAP,0x8d74c461fa91a500657d5dc1acc8d1c8b16041cf9e39186e4fd654815d2101f2,16,47,,0xe3be1402bdc62d1e4ff4d5658129c5f82745fbad,0x975580eb2b1473ac0b9fdf9f5eec9c26c04a3f76,-3176861852249517710,7904900000,5660974987578757780,0,3951173364021231275470956,-198132.0,,,,
268207786,2024-10-27 13:23:12,SWAP,0xb7ff42a59139479b0a8b0e4ebc6d1d0afae775e8c03511b6f822ff06f2b2816d,26,75,,0x75010b38696e3045072ea8bebabee8e4b8a3706c,0x75010b38696e3045072ea8bebabee8e4b8a3706c,-384003181872191445,955534776,5660974987578757780,0,3951186730519403211784192,-198132.0,,,,
268207786,2024-10-27 13:23:12,SWAP,0xb6244fa6e18f1fb5d4807b19149c0d2bc8958a9c252411a0f9e78e2025d14cf1,36,81,,0x75010b38696e3045072ea8bebabee8e4b8a3706c,0x75010b38696e3045072ea8bebabee8e4b8a3706c,-2032618100000000000,5057975353,5660974987578757780,0,3951257484007459595711068,-198131.0,,,,
268207786,2024-10-27 13:23:12,SWAP,0x584d349f7b2d72f0b2f93fbb9055169927913584d71d0a4b77c7173eedc8033f,42,102,,0x75010b38696e3045072ea8bebabee8e4b8a3706c,0x75010b38696e3045072ea8bebabee8e4b8a3706c,-2511219300000000000,6249178726,5660974987578757780,0,3951344900643848929408453,-198131.0,,,,
268207787,2024-10-27 13:23:12,SWAP,0x8f380e0e3cb332a6aa957cd5f64888febefef650e75313e5df1195552e339f28,3,2,,0x6f1fe5b048de0417c4e838b1fc4245aaf254f1dc,0x51c72848c68a965f66fa7a88855f9f7784502a7f,-2993793263157530510,7450427188,5660974987578757780,0,3951449120944313718184955,-198131.0,,,,
268207788,2024-10-27 13:23:12,SWAP,0xa5bd0662eb7f9c24192b28983f4e128f4323686d17c6afd514441f6b24011e5f,4,11,,0x75010b38696e3045072ea8bebabee8e4b8a3706c,0x75010b38696e3045072ea8bebabee8e4b8a3706c,-1040414833486561306,2589293865,5656757855304005306,0,3951485368236144194486272,-198130.0,,,,
268207789,2024-10-27 13:23:12,SWAP,0x5552ed98f2a6e65b65c24d298b075d4e701f3368a28476f5ab44321111ea450c,30,91,,0x05063bb35876cb2321c9237e8e66931857d431a5,0x44c6c4c7da174f47ac81e818d55c02600390e79d,-2007930935502098107,4997298020,5656757855304005306,0,3951555325053518205608010,-198130.0,,,,
268207790,2024-10-27 13:23:13,SWAP,0xd502ffc29008a2077c517fa5fe4584d38c486d9995c61d710151103df8c4998f,6,49,,0x75010b38696e3045072ea8bebabee8e4b8a3706c,0x75010b38696e3045072ea8bebabee8e4b8a3706c,-2148034310000000000,5346180371,5656757855304005306,0,3951630165849951081104862,-198130.0,,,,
268207790,2024-10-27 13:23:13,SWAP,0x8e00993daa3acff19117886133c90990769f7fe8760e135b1f129ea503d91a99,11,60,,0x6f1fe5b048de0417c4e838b1fc4245aaf254f1dc,0x51c72848c68a965f66fa7a88855f9f7784502a7f,-8540831719872645906,21259032187,5656757855304005306,0,3951927769520277306364884,-198128.0,,,,
268207790,2024-10-27 13:23:13,SWAP,0x7b37365f288239ac97c7d1f3744d328da0109b0768973434608ea99488207e27,17,68,,0xe3be1402bdc62d1e4ff4d5658129c5f82745fbad,0x975580eb2b1473ac0b9fdf9f5eec9c26c04a3f76,-3175792636722133477,7905700000,5656757855304005306,0,3952038440848865257809521,-198128.0,,,,
268207791,2024-10-27 13:23:13,SWAP,0x013a5553fe36d4585152542999be9744673863416a192e387eff2ceaa69b8422,8,33,,0x6f1fe5b048de0417c4e838b1fc4245aaf254f1dc,0x51c72848c68a965f66fa7a88855f9f7784502a7f,-4904214540625543929,12209239050,5656757855304005306,0,3952209357112643048045272,-198127.0,,,,
268207793,2024-10-27 13:23:13,SWAP,0x031e3bc376feaeeb211340e5e00714e16cd5f12393ac5847c52a2d6c07065c23,18,65,,0x6f1fe5b048de0417c4e838b1fc4245aaf254f1dc,0x51c72848c68a965f66fa7a88855f9f7784502a7f,-4644180278458315349,11562846885,5656757855304005306,0,3952371224578770054594901,-198126.0,,,,
268207801,2024-10-27 13:23:15,SWAP,0x8e0568e62d0d6f30746f14ed998ca2f1084d4b48599dd2101da2a9259d94e28f,10,47,,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x5ead411fc6c417689ebb1cf827f6169abf2feed8,793175753878168200,-1972901859,5656757855304005306,0,3952343592250648692749688,-198126.0,,,,
268207835,2024-10-27 13:23:24,SWAP,0xe4828acde527bcef26cab181695f292aab4bf7424a86bf404b702c182f148879,6,27,,0x6f1fe5b048de0417c4e838b1fc4245aaf254f1dc,0x51c72848c68a965f66fa7a88855f9f7784502a7f,-2698508288952710694,6718951568,5656757855304005306,0,3952437650372854789947836,-198125.0,,,,
268207836,2024-10-27 13:23:24,SWAP,0x82f587f094f79b320f07902c5a8dd97543ed2e37bd621e1bed40e7300686535b,7,25,,0x6f1fe5b048de0417c4e838b1fc4245aaf254f1dc,0x51c72848c68a965f66fa7a88855f9f7784502a7f,-1066816688985191305,2656329690,5656757855304005306,0,3952474836142102643845836,-198125.0,,,,
268207837,2024-10-27 13:23:24,SWAP,0x19026efe4c6bb03ebea38f206e48b8d0c054034335bf718de90716b6da1c0869,6,15,,0x6f1fe5b048de0417c4e838b1fc4245aaf254f1dc,0x51c72848c68a965f66fa7a88855f9f7784502a7f,-2384576486115697727,5937678131,5656757855304005306,0,3952557957273360080924058,-198125.0,,,,
268207839,2024-10-27 13:23:25,SWAP,0x87de1c2f6ac7a5779594ca69478bcc8f2343bfb86f8c6f7891bb220680b23b8b,14,39,,0x6f1fe5b048de0417c4e838b1fc4245aaf254f1dc,0x51c72848c68a965f66fa7a88855f9f7784502a7f,-5961002452412473757,14844195325,5656757855304005306,0,3952765760101496670653910,-198124.0,,,,
268207856,2024-10-27 13:23:29,SWAP,0x2fac5404f7134b627aa856bc825110747b254ef5352798654921a6e1e8ad8f4e,9,16,,0x05c5f0be2678c17d67e9fad485dd1908f2237413,0xce3f6b458744f7cd2a187b830cd8fe532addbbe5,-2367597731934649665,5896267470,5656757855304005306,0,3952848301527881000000000,-198123.0,,,,
268207856,2024-10-27 13:23:29,SWAP,0x9e8672dfe268bb31abcb8afdfe618275b2e3e3e5f057dd1bcf7a8a169df82a09,18,48,,0x6f1fe5b048de0417c4e838b1fc4245aaf254f1dc,0x51c72848c68a965f66fa7a88855f9f7784502a7f,-2400752983195781031,5979088791,5656757855304005306,0,3952932002363997538878946,-198123.0,,,,
268207884,2024-10-27 13:23:36,SWAP,0x3bf0e950acdb74de9eb95f2ca469f198d6e60875ea826adb6e2fd00c986607d6,4,15,,0xb4c71b734e7976c90f60566ec24038248ee9c4a7,0xb4c71b734e7976c90f60566ec24038248ee9c4a7,-18965442330182599582,47242373041,6561110818096205437,0,3953570183071434136012737,-198120.0,,,,
268207915,2024-10-27 13:23:44,SWAP,0x298cf1d1c1e4999a9891795ddea4f04bf9fbef78265b7229122967484e161c01,8,37,,0x6f1fe5b048de0417c4e838b1fc4245aaf254f1dc,0x51c72848c68a965f66fa7a88855f9f7784502a7f,-2571410888514322588,6406442193,6561110818096205437,0,3953647504865239664747964,-198119.0,,,,
268207916,2024-10-27 13:23:44,SWAP,0xae3d9ee8e08b06019b95bc5ac7cb96c74c04b3f4f198d17226429cd4c59c752b,19,23,,0x6f1fe5b048de0417c4e838b1fc4245aaf254f1dc,0x51c72848c68a965f66fa7a88855f9f7784502a7f,-5017097521918472308,12500375012,6561110818096205437,0,3953798376658061570660126,-198119.0,,,,
268207917,2024-10-27 13:23:45,SWAP,0x77c258b383c9bb138e41c1d700a456e739a0a994b81cc1fafc7bafefde335519,5,8,,0x6f1fe5b048de0417c4e838b1fc4245aaf254f1dc,0x51c72848c68a965f66fa7a88855f9f7784502a7f,-250844824723379530,625018751,6561110818096205437,0,3953805920247688175452883,-198119.0,,,,
268207918,2024-10-27 13:23:45,SWAP,0xf22658a73973b37ca70e8941c671a01145a5c61f17df874709947470b0faefb4,12,18,,0x6f1fe5b048de0417c4e838b1fc4245aaf254f1dc,0x51c72848c68a965f66fa7a88855f9f7784502a7f,-1818596357310854736,4531385942,6561110818096205437,0,3953860611272589738971754,-198118.0,,,,
268207919,2024-10-27 13:23:45,SWAP,0x3e881328579ba5684fcec42773dfb2c8ff60f0c867d39c5fe095dd9b7ce8690a,8,17,,0x6f1fe5b048de0417c4e838b1fc4245aaf254f1dc,0x51c72848c68a965f66fa7a88855f9f7784502a7f,-815216517553364520,2031310938,6561110818096205437,0,3953885127938900355386299,-198118.0,,,,
268207920,2024-10-27 13:23:45,SWAP,0x970e7fa5315df45977f497c8dd1dba51bb00c7b80beec7c252d09d9b19a38d6e,2,32,,0x6f1fe5b048de0417c4e838b1fc4245aaf254f1dc,0x51c72848c68a965f66fa7a88855f9f7784502a7f,-1191452110703543870,2968839066,6561110818096205437,0,3953920959989699180666150,-198118.0,,,,
268207921,2024-10-27 13:23:46,SWAP,0x25b3c4b7a1fefd5c881e61442e58dd737c6450282f5eaf4f0f1082d313abb22b,3,3,,0x6f1fe5b048de0417c4e838b1fc4245aaf254f1dc,0x51c72848c68a965f66fa7a88855f9f7784502a7f,-1128724184465134104,2812584378,6561110818096205437,0,3953954906143067203909727,-198118.0,,,,
268207922,2024-10-27 13:23:46,SWAP,0xa9866fa321d6bf30664ac48b1875868cb6eed8674e0e4d905e1081fcc237fe73,12,52,,0x6f1fe5b048de0417c4e838b1fc4245aaf254f1dc,0x51c72848c68a965f66fa7a88855f9f7784502a7f,-877883189138338064,2187565627,6561110818096205437,0,3953981308706808622360546,-198118.0,,,,
268207923,2024-10-27 13:23:46,SWAP,0x6374974546de7595b7b71a8e426f17ee9779733a0adf3cba80507b0be432983b,10,17,,0xe3be1402bdc62d1e4ff4d5658129c5f82745fbad,0x975580eb2b1473ac0b9fdf9f5eec9c26c04a3f76,-1980281615401231603,4934700000,6561110818096205437,0,3954040867482873579655484,-198117.0,,,,
268207923,2024-10-27 13:23:46,SWAP,0xc90adb950a486764ce144d012bebff1d1568780207e3f5771d415c4a5b78eedb,12,22,,0xe3be1402bdc62d1e4ff4d5658129c5f82745fbad,0x975580eb2b1473ac0b9fdf9f5eec9c26c04a3f76,-1179946115005399125,2940400000,6561110818096205437,0,3954076356291745730025321,-198117.0,,,,
268207923,2024-10-27 13:23:46,SWAP,0x3794da7b575ccfa86f48c0ec3c45338e0be475dd1e183c3077ece2cffea8c447,15,32,,0x6f1fe5b048de0417c4e838b1fc4245aaf254f1dc,0x51c72848c68a965f66fa7a88855f9f7784502a7f,-2294926437142710041,5719057825,6561110818096205437,0,3954145381781489162079076,-198117.0,,,,
268207924,2024-10-27 13:23:46,SWAP,0x832d94bcac055726047c045099930107d1c5028f25b86719e8913bd4d09e7629,8,24,,0x6f1fe5b048de0417c4e838b1fc4245aaf254f1dc,0x51c72848c68a965f66fa7a88855f9f7784502a7f,-3464101379416369679,8633071492,6561110818096205437,0,3954249577613399847483712,-198116.0,,,,
268207929,2024-10-27 13:23:48,SWAP,0x5c85ae0c8184d67e6ce6a5d960304079317a3e0a1815baa0268b08f5db8547c8,13,36,,0x6f1fe5b048de0417c4e838b1fc4245aaf254f1dc,0x51c72848c68a965f66fa7a88855f9f7784502a7f,-3510939089895069918,8750262507,6561110818096205437,0,3954355187868353445867948,-198116.0,,,,
268208017,2024-10-27 13:24:10,SWAP,0x418c7a101819e63514ab193c3ff20ad2e4e6e208790a2566bd10ec435ee1044d,5,14,,0xb7bff85e602be0edb6c49d865ae7796dcff6ae9e,0xb7bff85e602be0edb6c49d865ae7796dcff6ae9e,40000000000000000,-99594382,6561110818096205437,0,3954353985224453888581696,-198116.0,,,,
268208040,2024-10-27 13:24:15,SWAP,0x0deb8ab6a1c59eafa0eed042b67a56e84a25e31149ada1f87635a0ace78678a3,7,22,,0x5e325eda8064b456f4781070c0738d849c824258,0xfa3af90920f2f1377456b11e6ca119cec39ee0ef,217136220000000000,-540637635,6561110818096205437,0,3954347456798458592504251,-198116.0,,,,
268208089,2024-10-27 13:24:28,BURN,0x4221fad471719762a8a9d9a9b4ea9f784eb16209b4934526e6a409bda1a1febe,2,2,,0xc36442b4a4522e871399cd717abdd847ab11fe88,,0,0,6561110818096205437,0,3954347456798458592504251,-198116.0,,-198400.0,-197310.0,0
268208089,2024-10-27 13:24:28,COLLECT,0x4221fad471719762a8a9d9a9b4ea9f784eb16209b4934526e6a409bda1a1febe,2,5,6.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0xc36442b4a4522e871399cd717abdd847ab11fe88,481779992861794,1170070,6561110818096205437,0,3954347456798458592504251,-198116.0,3755286.0,-198400.0,-197310.0,
268208125,2024-10-27 13:24:37,SWAP,0xcff587ee61991532ae9bc490b2ef45dadc41ccb89124321f9f213e9cc0142b28,1,2,,0x6f1fe5b048de0417c4e838b1fc4245aaf254f1dc,0x51c72848c68a965f66fa7a88855f9f7784502a7f,-3197311724633515870,7968989069,6561110818096205437,0,3954443637566366859478498,-198115.0,,,,
268208133,2024-10-27 13:24:39,SWAP,0xa155402f6317447e896cfc3b7d40a98d1502b4700a5f2c6d7e46c000411c2cc5,4,13,,0x6f1fe5b048de0417c4e838b1fc4245aaf254f1dc,0x51c72848c68a965f66fa7a88855f9f7784502a7f,-3009092490499228844,7500225006,6561110818096205437,0,3954534160642043097439135,-198115.0,,,,
268208133,2024-10-27 13:24:39,SWAP,0x29d7c6976d59a540b8256e3fdae7650c3e169a487c9d748fa38a98322bb44925,25,92,,0xe3be1402bdc62d1e4ff4d5658129c5f82745fbad,0x975580eb2b1473ac0b9fdf9f5eec9c26c04a3f76,-2094946479194332744,5221900000,6561110818096205437,0,3954597185744426950661912,-198115.0,,,,
