block_number,block_timestamp,tx_type,transaction_hash,pool_tx_index,pool_log_index,proxy_log_index,sender,receipt,amount0,amount1,total_liquidity,total_liquidity_delta,sqrtPriceX96,current_tick,position_id,tick_lower,tick_upper,liquidity
219917540,2024-06-09 04:04:11,COLLECT,0x217296d59a0230cfdeea2b6238c6641083f6737daa90fbbfa13de20eed0db9be,5,21,22.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x590f6aa00fc184e008349a5697bb8b068115d6de,545954324952606104,7071380809,6888766534718631957,0,4801662429655172436380267,-194233.0,2978369.0,-194240.0,-194230.0,
219917550,2024-06-09 04:04:14,MINT,0xd8ef2ab41fdb6a863a00cfbd4e4ed97f0a52c43259011032435938a64be63f29,1,2,4.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,,1427466843935830265,0,6888766534718631957,0,4801662429655172436380267,-194233.0,2978370.0,-194230.0,-194220.0,173095712294819030
219917559,2024-06-09 04:04:16,SWAP,0x01349e93869f382a0a4553eb0171425b5bfe76777c5bc6fa3fde5e32b709ecea,1,3,,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x4fd47e5102dfbf95541f64ed6fe13d4ed26d2546,-266258536898691340,978466233,6888766534718631957,0,4801673677433734493417979,-194233.0,,,,
219917561,2024-06-09 04:04:16,SWAP,0xc0bf6b9287dd57d3b4a4ca1b59b483e139e0e04487b997ca90c323ad4814e427,2,3,,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x4fd47e5102dfbf95541f64ed6fe13d4ed26d2546,-266598093743505465,979718654,6888766534718631957,0,4801684939609272143979384,-194233.0,,,,
219917609,2024-06-09 04:04:28,SWAP,0x25c7d15fcc606afb8fdc28a097151f38c7160415f323af5bf94d3eef32f78fc8,1,16,,0xe37e799d5077682fa0a244d46e5649f71457bd09,0xe37e799d5077682fa0a244d46e5649f71457bd09,-167997521337565779,617374762,6888766534718631957,0,4801692036527268495834226,-194233.0,,,,
219917693,2024-06-09 04:04:50,SWAP,0xa07f180bb3f0d38a3fc7e85b5ff7ad24d447a4b0073785cbb75618c17dd94305,6,11,,0x170ebc619cdb767fd987d54a08d77c0b4b93209e,0x87e711bcb9ed1f2f6dec8fcc74cd2e0613d43b86,-1000003968955152,3674925,6888766534718631957,0,4801692078771681740514609,-194233.0,,,,
219917722,2024-06-09 04:04:57,BURN,0x06ce838fa24d1c874d66d6c3091b8a8da4b5b11be3752ed926e587ddab2018d3,6,6,,0xc36442b4a4522e871399cd717abdd847ab11fe88,,0,0,6888766534718631957,0,4801692078771681740514609,-194233.0,,-194140.0,-192940.0,0
219917722,2024-06-09 04:04:57,COLLECT,0x06ce838fa24d1c874d66d6c3091b8a8da4b5b11be3752ed926e587ddab2018d3,6,7,8.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x6db48d2b127b857ddc3e3016a9507b3f91613a9b,0,0,6888766534718631957,0,4801692078771681740514609,-194233.0,2978208.0,-194140.0,-192940.0,
219917825,2024-06-09 04:05:21,BURN,0xe86142403fd5a8e1e26a058914a30a5babca1d27134d00bc0b46d736eb358d65,6,7,,0xc36442b4a4522e871399cd717abdd847ab11fe88,,0,0,6888766534718631957,0,4801692078771681740514609,-194233.0,,-194140.0,-192940.0,0
219917825,2024-06-09 04:05:21,COLLECT,0xe86142403fd5a8e1e26a058914a30a5babca1d27134d00bc0b46d736eb358d65,6,8,9.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x30b95f08bda14492b9020327d6dcd1918dd90350,0,0,6888766534718631957,0,4801692078771681740514609,-194233.0,2978211.0,-194140.0,-192940.0,
219917908,2024-06-09 04:05:42,BURN,0x5115207271035b2f24de8b0d36cc18cc33f06d9714a0b68ff0e130a908063755,2,2,3.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,,1427466843935830264,0,6888766534718631957,0,4801692078771681740514609,-194233.0,2978370.0,-194230.0,-194220.0,173095712294819030
219917910,2024-06-09 04:05:42,COLLECT,0x0bcc1acf9f87606ab9ffc6e516de7c336fe175368dcf1acc81c38c6996b9f1c2,2,3,4.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x590f6aa00fc184e008349a5697bb8b068115d6de,1427466843935830264,0,6888766534718631957,0,4801692078771681740514609,-194233.0,2978370.0,-194230.0,-194220.0,
219917918,2024-06-09 04:05:44,MINT,0x8cc801dfe2496fad6a737e49aafb58601cb0ac8ba5c70ca63592feb024094d53,5,16,18.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,,507385580099588973,7071380809,7183688035889040820,294921501170408863,4801692078771681740514609,-194233.0,2978372.0,-194240.0,-194230.0,294921501170408863
219918039,2024-06-09 04:06:14,BURN,0x0d2dc57bb86fd5bcd0c78ce1c2e78cbb0b0a4d5f0e5ece280904453cf0a9b2ca,2,1,2.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,,507385580099588972,7071380808,6593845033548223094,-294921501170408863,4801692078771681740514609,-194233.0,2978372.0,-194240.0,-194230.0,294921501170408863
219918041,2024-06-09 04:06:15,COLLECT,0xfc6652ac1f895cb1538b1f07f09effb7413d961a743ccc9720350253f30a0148,2,3,4.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x590f6aa00fc184e008349a5697bb8b068115d6de,507385580099588972,7071380808,6888766534718631957,0,4801692078771681740514609,-194233.0,2978372.0,-194240.0,-194230.0,
219918049,2024-06-09 04:06:17,MINT,0x3bba4166768f33d2f0b301456b035f40f08b5e44387ee46ee6d2f8ace3d4cf6c,7,20,22.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,,507385580027836991,7071380808,7183688035847334467,294921501128702510,4801692078771681740514609,-194233.0,2978373.0,-194240.0,-194230.0,294921501128702510
219918058,2024-06-09 04:06:19,BURN,0x8a92631be753acd2ed8a879d24ef4d905fe80d46b9cc979329db221a0955aa67,2,2,3.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,,507385580027836990,7071380807,6593845033589929447,-294921501128702510,4801692078771681740514609,-194233.0,2978373.0,-194240.0,-194230.0,294921501128702510
219918060,2024-06-09 04:06:20,COLLECT,0x5b31618db73ab71a7d6e92f0e26d472749ea09b5d14803b7556a92a13b0eeade,2,4,5.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x590f6aa00fc184e008349a5697bb8b068115d6de,507385580027836990,7071380807,6888766534718631957,0,4801692078771681740514609,-194233.0,2978373.0,-194240.0,-194230.0,
219918069,2024-06-09 04:06:22,MINT,0xfb79a48e5674c6ebf34e6cd41443894f028c4f1a612c77f4a86c830a77d03062,5,8,10.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,,507385579956085010,7071380807,7183688035805628114,294921501086996157,4801692078771681740514609,-194233.0,2978374.0,-194240.0,-194230.0,294921501086996157
219918078,2024-06-09 04:06:24,BURN,0xe099e463fd6233eec281997e9306a3a590bee00ab81c4b20a96bae32548622ae,4,4,5.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,,507385579956085009,7071380806,6593845033631635800,-294921501086996157,4801692078771681740514609,-194233.0,2978374.0,-194240.0,-194230.0,294921501086996157
219918080,2024-06-09 04:06:25,COLLECT,0xa810552b642ab93aa0b60e265e2a6159de7a5b1f19b71387a6127524839e4631,2,4,5.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x590f6aa00fc184e008349a5697bb8b068115d6de,507385579956085009,7071380806,6888766534718631957,0,4801692078771681740514609,-194233.0,2978374.0,-194240.0,-194230.0,
219918088,2024-06-09 04:06:27,MINT,0xd918cb7a81411dc92fdd037a9a194a622e30c5c2e2836ccc79936f9b70311c14,4,11,13.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,,507385579884333030,7071380806,7183688035763921762,294921501045289805,4801692078771681740514609,-194233.0,2978375.0,-194240.0,-194230.0,294921501045289805
219918097,2024-06-09 04:06:29,BURN,0x1b36295d623ad62565ca68aea791f3db7d1e6eaabbdde2801a956e1fea1db065,3,7,8.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,,507385579884333029,7071380805,6593845033673342152,-294921501045289805,4801692078771681740514609,-194233.0,2978375.0,-194240.0,-194230.0,294921501045289805
219918099,2024-06-09 04:06:30,COLLECT,0x55387b14fd2894b05b4f3f24868fd7923c73510b3b02ef1c0f4362b83a75866d,2,4,5.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x590f6aa00fc184e008349a5697bb8b068115d6de,507385579884333029,7071380805,6888766534718631957,0,4801692078771681740514609,-194233.0,2978375.0,-194240.0,-194230.0,
219918108,2024-06-09 04:06:32,MINT,0x7d64662b4c6b7c42e98db1b68a22187014f55ea8bc71f61cb0a47137e1da306a,4,6,8.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,,507385579812581048,7071380805,7183688035722215409,294921501003583452,4801692078771681740514609,-194233.0,2978376.0,-194240.0,-194230.0,294921501003583452
219918117,2024-06-09 04:06:34,BURN,0x1c77aa474935136810a7b7775500cd1f04fbb5b74c2b86c9f38545dfe4f3de06,1,0,1.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,,507385579812581047,7071380804,6593845033715048505,-294921501003583452,4801692078771681740514609,-194233.0,2978376.0,-194240.0,-194230.0,294921501003583452
219918118,2024-06-09 04:06:34,SWAP,0x1403b1bda5e9ead2e656ec081071ee3feb00eaa633dc4f69a81a4a7cc43b2c27,4,7,,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x4fd47e5102dfbf95541f64ed6fe13d4ed26d2546,-266328771388822092,978736423,6888766534718631957,0,4801703329656166048873025,-194233.0,,,,
219918119,2024-06-09 04:06:35,COLLECT,0x4841c16952daf0602af026a1d22105af3dd5c1d064ef78804478d298b204b7d0,2,4,5.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x590f6aa00fc184e008349a5697bb8b068115d6de,507385579812581047,7071380804,6888766534718631957,0,4801703329656166048873025,-194233.0,2978376.0,-194240.0,-194230.0,
219918120,2024-06-09 04:06:35,SWAP,0x8b7a451b6f6761e66b0bf36184120aff6e443bcd88f51cd287bb43bc6994c277,3,6,,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x4fd47e5102dfbf95541f64ed6fe13d4ed26d2546,-266668608903579817,979989893,6888766534718631957,0,4801714594949688714660120,-194232.0,,,,
219918128,2024-06-09 04:06:37,MINT,0x53cc2b35eb738685730e47d0e75fe2f91a15dee5348123638ea58a66b1fe3056,7,6,8.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,,478890775872395978,7071380804,7180233366699890063,291466831981258106,4801714594949688714660120,-194232.0,2978377.0,-194240.0,-194230.0,291466831981258106
219918134,2024-06-09 04:06:38,SWAP,0x2cbe35dbe7560058aec882f663aa72ac8d9851d1476524780f8f53dc66496385,4,13,,0xe592427a0aece92de3edee1f18e0157c05861564,0xdb6f1920a889355780af7570773609bd8cb1f498,29835218383757999,-109533112,7180233366699890063,0,4801713386338939350277928,-194232.0,,,,
219918136,2024-06-09 04:06:39,BURN,0xe2da321ceb47e76ebde4ae111f8e59ea83955ed2ab67c0656dd1cfe04c10af54,7,14,15.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,,480101269759098967,7066934532,6888766534718631957,-291466831981258106,4801713386338939350277928,-194232.0,2978377.0,-194240.0,-194230.0,291466831981258106
219918138,2024-06-09 04:06:39,COLLECT,0x38633a79d196b60deb1c5164996cba53dbc12a585699667971170fdba9cb0fc9,3,4,5.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x590f6aa00fc184e008349a5697bb8b068115d6de,480101875308817177,7066934532,7180233366699890063,0,4801713386338939350277928,-194232.0,2978377.0,-194240.0,-194230.0,
219918147,2024-06-09 04:06:42,MINT,0x3744aae139ccbbd78b0813f0d9a0f45d4ad4407c2ac12c42522bd94fdf7dac21,5,9,11.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,,480101269746765977,7066934532,7471700198673660878,291466831973770815,4801713386338939350277928,-194232.0,2978378.0,-194240.0,-194230.0,291466831973770815
219918157,2024-06-09 04:06:44,BURN,0x95162f8f414a4cf81569ed34d0ec1c3a9643236d80560b0ee8e344a772c2661d,1,0,1.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,,480101269746765976,7066934531,6888766534726119248,-291466831973770815,4801713386338939350277928,-194232.0,2978378.0,-194240.0,-194230.0,291466831973770815
219918159,2024-06-09 04:06:45,COLLECT,0x09d889de672a6f1b6dfcb29f27e6c84d406ba842355e143f9169740a81d63365,4,8,9.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x590f6aa00fc184e008349a5697bb8b068115d6de,480101269746765976,7066934531,7180233366699890063,0,4801713386338939350277928,-194232.0,2978378.0,-194240.0,-194230.0,
219918168,2024-06-09 04:06:47,MINT,0xd1bf5a2c6f71d7797a76dc2e8bd57d1b2ea8b801236f094c5882473e058776a5,2,4,6.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,,480101269678829693,7066934531,7471700198632417135,291466831932527072,4801713386338939350277928,-194232.0,2978379.0,-194240.0,-194230.0,291466831932527072
219918178,2024-06-09 04:06:49,BURN,0xc5d9bc41ef49534fedc131596a13611867b4f08477bf8622cc01c57bc9fbb82b,1,0,1.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,,480101269678829692,7066934530,6888766534767362991,-291466831932527072,4801713386338939350277928,-194232.0,2978379.0,-194240.0,-194230.0,291466831932527072
219918180,2024-06-09 04:06:50,COLLECT,0x1899b3f203a4b49d864d97ee96f130c1582271980cb011e74f9ea12d262a5620,4,6,7.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x590f6aa00fc184e008349a5697bb8b068115d6de,480101269678829692,7066934530,7180233366699890063,0,4801713386338939350277928,-194232.0,2978379.0,-194240.0,-194230.0,
219918188,2024-06-09 04:06:52,MINT,0x94becc8538468427577373e58a5e816f3ad47566bd7f0fd592ff446506f9643e,6,29,31.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,,480101269610893408,7066934530,7471700198591173391,291466831891283328,4801713386338939350277928,-194232.0,2978380.0,-194240.0,-194230.0,291466831891283328
219918198,2024-06-09 04:06:54,BURN,0x6701853dafe300b13ea05301c448a8c136ac7407cf621cee91d24e0ffef120d0,6,20,21.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,,480101269610893407,7066934529,6888766534808606735,-291466831891283328,4801713386338939350277928,-194232.0,2978380.0,-194240.0,-194230.0,291466831891283328
219918200,2024-06-09 04:06:55,COLLECT,0x056cff8ba3c727ef642e64b071831a6a1ef546e2d4581c70872b33b2ba4008ae,2,3,4.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x590f6aa00fc184e008349a5697bb8b068115d6de,480101269610893407,7066934529,7180233366699890063,0,4801713386338939350277928,-194232.0,2978380.0,-194240.0,-194230.0,
219918209,2024-06-09 04:06:57,MINT,0x525603bf03b7f7983ee83019dc12be48404561557cbed82d632d9a00c3650685,5,12,14.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,,480101269542957124,7066934529,7471700198549929648,291466831850039585,4801713386338939350277928,-194232.0,2978381.0,-194240.0,-194230.0,291466831850039585
219918218,2024-06-09 04:06:59,BURN,0xab21f5189be37ece5d2e277afb080f0745de5a6794c95359a4fb799e5c12e49a,1,0,1.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,,480101269542957123,7066934528,6888766534849850478,-291466831850039585,4801713386338939350277928,-194232.0,2978381.0,-194240.0,-194230.0,291466831850039585
219918220,2024-06-09 04:07:00,COLLECT,0xbe198316f89d66f05d173ef3c95c3e7d9e919d1e48373eda058a222c45d59f6e,2,3,4.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x590f6aa00fc184e008349a5697bb8b068115d6de,480101269542957123,7066934528,7180233366699890063,0,4801713386338939350277928,-194232.0,2978381.0,-194240.0,-194230.0,
219918229,2024-06-09 04:07:02,MINT,0x45ebb81a49b546f46365b2fb1486b7e176e48275e9b0c386ee81feb9b82f6103,3,12,14.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,,480101269475020840,7066934528,7471700198508685905,291466831808795842,4801713386338939350277928,-194232.0,2978382.0,-194240.0,-194230.0,291466831808795842
219918237,2024-06-09 04:07:04,BURN,0x0d761f6cc9a2fa0d9d3ee26692fd77d037b18aaed618182889bb12dd2e833f02,7,6,7.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,,480101269475020839,7066934527,6888766534891094221,-291466831808795842,4801713386338939350277928,-194232.0,2978382.0,-194240.0,-194230.0,291466831808795842
219918239,2024-06-09 04:07:05,COLLECT,0x44e5a522bc55cd5b19e17ab11f5f8e66fa0434cc4b3a93ba100d33a84245ca06,5,7,8.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x590f6aa00fc184e008349a5697bb8b068115d6de,480101269475020839,7066934527,7180233366699890063,0,4801713386338939350277928,-194232.0,2978382.0,-194240.0,-194230.0,
219918248,2024-06-09 04:07:07,MINT,0xa5a660c0b57aee883b3636eca08aa0aa1804abb48318d572e650756124eb477d,3,6,8.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,,480101269407084557,7066934527,7471700198467442162,291466831767552099,4801713386338939350277928,-194232.0,2978383.0,-194240.0,-194230.0,291466831767552099
219918257,2024-06-09 04:07:09,BURN,0xf0b568778a22949d1fb79fc3e6c3f21b22436a821824f232e5a21e972adbde43,2,0,1.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,,480101269407084556,7066934526,6888766534932337964,-291466831767552099,4801713386338939350277928,-194232.0,2978383.0,-194240.0,-194230.0,291466831767552099
219918259,2024-06-09 04:07:10,COLLECT,0xcf2dde3fd85b9f1ed0fa839b0d6f59e5522cda8ca312eb3b8d83136351ad21e1,2,2,3.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x590f6aa00fc184e008349a5697bb8b068115d6de,480101269407084556,7066934526,7180233366699890063,0,4801713386338939350277928,-194232.0,2978383.0,-194240.0,-194230.0,
219918268,2024-06-09 04:07:12,MINT,0xdd8c7222af6951656a28701799ad92208d1770fd27c2beb89002d3a07a4c0923,6,11,13.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,,480101269339148273,7066934526,7471700198426198419,291466831726308356,4801713386338939350277928,-194232.0,2978384.0,-194240.0,-194230.0,291466831726308356
219918277,2024-06-09 04:07:14,BURN,0x91dabf2f330d56f06ba1381345f46628f381d9338bcdcfe69ef9b234c97a8e32,8,18,19.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,,480101269339148272,7066934525,6888766534973581707,-291466831726308356,4801713386338939350277928,-194232.0,2978384.0,-194240.0,-194230.0,291466831726308356
219918279,2024-06-09 04:07:15,COLLECT,0x96d565bcb84656b241dca4fa645cecc7abfdd46ba1dbf8c24431e39cd65927a1,2,2,3.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,0x590f6aa00fc184e008349a5697bb8b068115d6de,480101269339148272,7066934525,7180233366699890063,0,4801713386338939350277928,-194232.0,2978384.0,-194240.0,-194230.0,
219918287,2024-06-09 04:07:17,MINT,0x03d250de8e8bfa4c2c95370814bd4145ffcac77c31aabb73b25baeb53b58b6e2,6,17,19.0,0xc36442b4a4522e871399cd717abdd847ab11fe88,,480101269271211989,7066934525,7471700198384954676,291466831685064613,4801713386338939350277928,-194232.0,2978385.0,-194240.0,-194230.0,291466831685064613
219918296,2024-06-09 04:07:19,SWAP,0xb7d5077abc2a80aa5021a766c509336047b5b506e58bbe78deaa53ff9a6bf4af,1,3,,0x5e325eda8064b456f4781070c0738d849c824258,0x5e325eda8064b456f4781070c0738d849c824258,200000000000000000,-734252376,7180233366403696570,0,4801705284448144532074090,-194233.0,,,,
219918366,2024-06-09 04:07:36,SWAP,0x2dd624dbc1380a78f8c1440650edd52419cc18255f895e2704a2101457704684,1,12,,0xe592427a0aece92de3edee1f18e0157c05861564,0xe592427a0aece92de3edee1f18e0157c05861564,-481277593922014,1768662,7180233366403696570,0,4801705303954157261452579,-194233.0,,,,
219918444,2024-06-09 04:07:56,SWAP,0xc6259f7f5f84422bdf190f5450305d19110b567695bfde9e89a579cc838fdaa9,4,26,,0xe592427a0aece92de3edee1f18e0157c05861564,0xdb6f1920a889355780af7570773609bd8cb1f498,3600000000000000,-13216520,7180233366403696570,0,4801705158120372263580318,-194233.0,,,,
219918607,2024-06-09 04:08:37,SWAP,0xd9ffb47b5f3e043c54d275bf5ad4c0dac9c9ebe1ca1b3d6b330a836d559fdfe7,1,7,,0xe592427a0aece92de3edee1f18e0157c05861564,0xdb6f1920a889355780af7570773609bd8cb1f498,-16482762723955539,60573000,7180233366403696570,0,4801705826161041674432788,-194233.0,,,,
219918644,2024-06-09 04:08:46,SWAP,0xbe8263703ed21918b02a2eca2f4533d05ab8ac9719e3e6b3631ff6e7b9749a05,6,13,,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x4fd47e5102dfbf95541f64ed6fe13d4ed26d2546,-266399154953488440,979000590,7180233366403696570,0,4801716623252386006215323,-194232.0,,,,
219918646,2024-06-09 04:08:47,SWAP,0x3bee7f4533813c20a8fa9aec7ce3f110005592fddb65df55c19a200097b0a706,6,14,,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,0x4fd47e5102dfbf95541f64ed6fe13d4ed26d2546,-266738794359505297,980253155,7180233366403696570,0,4801727434157880378828739,-194232.0,,,,
219918940,2024-06-09 04:10:00,SWAP,0x63f860e98bb15817a10b15e10a932e1d9ba25f10ce2210e68dd326d983cddbde,5,15,,0xe592427a0aece92de3edee1f18e0157c05861564,0xdb6f1920a889355780af7570773609bd8cb1f498,1793006288546402,-6582645,7180233366403696570,0,4801727361523628208521449,-194232.0,,,,
219918974,2024-06-09 04:10:09,SWAP,0xb515c377145c2ce148aa5a5fcc4f9ac836679623b59d93b87172af1ac4e8bca4,11,26,,0xe592427a0aece92de3edee1f18e0157c05861564,0xe592427a0aece92de3edee1f18e0157c05861564,-60112557875935,220912,7180233366403696570,0,4801727363959991571467963,-194232.0,,,,
219918984,2024-06-09 04:10:11,SWAP,0xf10053884ecb887dcb5dc4e73258fdd057d08ef832a4150489b76b8407d8854e,5,49,,0x5e325eda8064b456f4781070c0738d849c824258,0x5e325eda8064b456f4781070c0738d849c824258,273064822495428,-1002500,7180233366403696570,0,4801727352898201673080363,-194232.0,,,,
219919062,2024-06-09 04:10:31,SWAP,0x122b913e34cd05e335b932e75128b226409d94e39365dffd6bf7ad3ed957f8d8,6,28,,0xe592427a0aece92de3edee1f18e0157c05861564,0xdb6f1920a889355780af7570773609bd8cb1f498,-16212403793290569,59580000,7180233366403696570,0,4801728009987390126806262,-194232.0,,,,
219919208,2024-06-09 04:11:07,SWAP,0xe0f922e1f7376d10cdddda1bda46a4a630355848c49bbbdc0ece61a8acc4f39c,1,5,,0x170ebc619cdb767fd987d54a08d77c0b4b93209e,0x87e711bcb9ed1f2f6dec8fcc74cd2e0613d43b86,1041906407881932,-3825141,7180233366403696570,0,4801727967780002522109762,-194232.0,,,,
219919433,2024-06-09 04:12:02,SWAP,0x73ffc7377db4ac59c41ca6565945f4850a917c725878a628131edb608d44f018,6,27,,0xe592427a0aece92de3edee1f18e0157c05861564,0xdb6f1920a889355780af7570773609bd8cb1f498,1784029821903040,-6549691,7180233366403696570,0,4801727895509368781346168,-194232.0,,,,
219919493,2024-06-09 04:12:17,SWAP,0x52c5f2d2e3ec9901bad41946d4faefc8ab4608c873c27d18ad6bb4c74e891c57,2,8,,0xe592427a0aece92de3edee1f18e0157c05861564,0xdb6f1920a889355780af7570773609bd8cb1f498,995000000000000,-3652933,7180233366403696570,0,4801727855202150817119312,-194232.0,,,,
219919540,2024-06-09 04:12:28,SWAP,0x12df5cded9563e4f315006a555585ab8322087f7a40076411114c9d3dfc9915a,5,6,,0x5e325eda8064b456f4781070c0738d849c824258,0x5e325eda8064b456f4781070c0738d849c824258,-3265337799213751,12000000,7180233366403696570,0,4801727987546398239823420,-194232.0,,,,
219919543,2024-06-09 04:12:29,SWAP,0xde5b2e740bff3647f01979a9c58ae35ced6fae43481065d864987c2d3e562e78,4,32,,0xe592427a0aece92de3edee1f18e0157c05861564,0xdb6f1920a889355780af7570773609bd8cb1f498,-16212399507678609,59580000,7180233366403696570,0,4801728644635586693549319,-194232.0,,,,
219919562,2024-06-09 04:12:34,SWAP,0x39c594ea359fe7d0a72b19bfa5d2d09424e9d440a4bfa47d79cd82aa1dda866f,3,6,,0x75010b38696e3045072ea8bebabee8e4b8a3706c,0x75010b38696e3045072ea8bebabee8e4b8a3706c,1505545430000000000,-5527225799,7180233366403696570,0,4801667656096419136350532,-194233.0,,,,
219919562,2024-06-09 04:12:34,SWAP,0x9788dcb7469ce7d9acfc61fcb7eb6458531c5f27980528f6f2d02dbc0216f9e7,4,9,,0x75010b38696e3045072ea8bebabee8e4b8a3706c,0x75010b38696e3045072ea8bebabee8e4b8a3706c,185971570004137669,-682737412,7180233366403696570,0,4801660122632267319214080,-194233.0,,,,
219919573,2024-06-09 04:12:37,SWAP,0x518eaae2cc7740db23cfd1bf57f50d366f7bded66083ded82c391be55d83232d,8,24,,0xe592427a0aece92de3edee1f18e0157c05861564,0xdb6f1920a889355780af7570773609bd8cb1f498,-987653992467430,3629491,7180233366403696570,0,4801660162660785754548876,-194233.0,,,,
219919610,2024-06-09 04:12:46,SWAP,0x7c56bc8c0593932872b205a0439738cc90c7fb110716919b809a9345f83c1e29,7,14,,0xe592427a0aece92de3edee1f18e0157c05861564,0xdb6f1920a889355780af7570773609bd8cb1f498,995000000000000,-3652830,7180233366403696570,0,4801660122354704924072063,-194233.0,,,,
219919623,2024-06-09 04:12:49,SWAP,0x78dd787cad753ccfa023bc873a8432b5b08db385be15d7af2d00385f9e2ef85d,6,60,,0x75010b38696e3045072ea8bebabee8e4b8a3706c,0x75010b38696e3045072ea8bebabee8e4b8a3706c,1484680999995004514,-5450472766,7180233366403696570,0,4801599980724188772040704,-194233.0,,,,
219919638,2024-06-09 04:12:53,SWAP,0x01c9e0d4f22ab8013d0a7187b8717c29dba6735ec360735aedafc7f9c57b35f7,6,16,,0x170ebc619cdb767fd987d54a08d77c0b4b93209e,0x87e711bcb9ed1f2f6dec8fcc74cd2e0613d43b86,1000000000000000,-3671094,7180233366403696570,0,4801599940216580252380467,-194233.0,,,,
219919672,2024-06-09 04:13:01,SWAP,0x51200c7c5442270bbdf4c7529c9c7ecb523ec9d8925ad646b0e4709e4d3f64e8,2,7,,0xe592427a0aece92de3edee1f18e0157c05861564,0x63850f9dccfc839534d5dc69333403c90c10c6fd,30662149000000000,-112563620,7180233366403696570,0,4801598698166583953529836,-194233.0,,,,
219919688,2024-06-09 04:13:05,SWAP,0x032b13ca624c4c875762fa25bf6b9d8beeb6b79fec6840a630ff95bad85dec4c,5,11,,0xe592427a0aece92de3edee1f18e0157c05861564,0xdb6f1920a889355780af7570773609bd8cb1f498,995000000000000,-3652737,7180233366403696570,0,4801598657861535006577067,-194233.0,,,,
219919694,2024-06-09 04:13:07,SWAP,0xec774f88bbfbf99c0c778d3be874d069a1cb4bdcbccfe2fd6c0861ffd2ab75b4,13,27,,0x75010b38696e3045072ea8bebabee8e4b8a3706c,0x75010b38696e3045072ea8bebabee8e4b8a3706c,159541579994595220,-585691132,7180233366403696570,0,4801592195225874727960576,-194233.0,,,,
219919694,2024-06-09 04:13:07,SWAP,0x9fd071975776715de8808fe34b8821dd4ec29c988a66c567b84512787714c37f,15,30,,0x75010b38696e3045072ea8bebabee8e4b8a3706c,0x75010b38696e3045072ea8bebabee8e4b8a3706c,1561968180000000000,-5734038899,7180233366403696570,0,4801528924668693975337337,-194233.0,,,,
